scan_date,city_id,city,listing_id,listing_desc,url,review_count,by,price_from,strike_thru_price,is_special_offer
2018-07-29,g303631,Sao Paulo,d11460791,"Get a comprehensive overview of Brazil’s largest city in just a few hours on this private tour, ideal for first-time visitors. Choose from a 3- or 5-hour tour exploring sights such as Paulista Avenue, City Hall,... ",https://www.tripadvisor.com/AttractionProductDetail-g303631-d11460791-Private_Tour_Sao_Paulo_City_Tour-Sao_Paulo_State_of_Sao_Paulo.html,65,Around SP,0.0,0, 
2018-07-29,g303631,Sao Paulo,d11466103,"Explore one of Brazil's most fascinating metropolitan areas on this City Tour Meet Sao Paulo. During this 3-hour tour with a knowledgeable local guide, visit sites in the Pacaembu, Paulista and Ibirapuera... ",https://www.tripadvisor.com/AttractionProductDetail-g303631-d11466103-City_Tour_Meet_Sao_Paulo-Sao_Paulo_State_of_Sao_Paulo.html,29,Vida e Energia,0.0,0, 
2018-07-29,g303631,Sao Paulo,d14077791,"Discover the bustling city of São Paulo on a 7-hour private tour by car. Visit some of the city’s most popular sights such as Ibirapuera Park, Sé Cathedral, Batman Alley, the Municipal Market, and the Liberdade... ",https://www.tripadvisor.com/AttractionProductDetail-g303631-d14077791-7_hour_Overview_Sao_Paulo_City_Tour-Sao_Paulo_State_of_Sao_Paulo.html,0,NA,0.0,0, 
2018-07-29,g303631,Sao Paulo,d12566555,"As soon as you get into São Paulo, this private tour will show to you or your group as much of the city as you want in 4 hours. Your guide, who is also the driver, will take you to locations of your choosing... ",https://www.tripadvisor.com/AttractionProductDetail-g303631-d12566555-Private_Sao_Paulo_Layover_Tour_from_GRU_VCP_and_CGH_Airports-Sao_Paulo_State_of_Sao_Paulo.html,4,Salt&City Tours,0.0,0, 
2018-07-29,g303631,Sao Paulo,d11461578,"Get acquainted with the metropolitan grandeur of São Paulo on a private 3 hour tour of the bustling Brazilian city. Travel to São Paulo’s most sought-after sights in a luxurious vehicle with a knowledgeable guide,... ",https://www.tripadvisor.com/AttractionProductDetail-g303631-d11461578-Sao_Paulo_Private_City_Tour-Sao_Paulo_State_of_Sao_Paulo.html,11,Salt&City Tours,0.0,0, 
2018-07-29,g303631,Sao Paulo,d14077789,"Take a guided private city tour and get a feeling of what São Paulo is like visiting some of the city's major tourist attractions. Visit the historical downtown, Paulista Ave area and the most... ",https://www.tripadvisor.com/AttractionProductDetail-g303631-d14077789-4_hour_Sum_up_of_Sao_Paulo_City_Tour-Sao_Paulo_State_of_Sao_Paulo.html,0,NA,0.0,0, 
2018-07-29,g303631,Sao Paulo,d12855567,"This 3-hour small group cycling tour is for travelers who want to see more of São Paulo, the largest city in Brazil, in less time. The approximately 10-mile route includes museums, parks, architecture,... ",https://www.tripadvisor.com/AttractionProductDetail-g303631-d12855567-Small_Group_Cycling_Tour_of_Downtown_Sao_Paulo_Brazil-Sao_Paulo_State_of_Sao_Paulo.html,4,Urban Bike SP,0.0,0, 
2018-07-29,g303631,Sao Paulo,d12978977,"Sometimes called the ""Switzerland of Brazil,"" the town of Campos do Jordão, near São Paulo, offers chalet-style architecture and German and Swiss cuisine. This full-day tour is for travelers who want to explore the... ",https://www.tripadvisor.com/AttractionProductDetail-g303631-d12978977-Full_Day_Trip_to_Campos_do_Jordao_from_Sao_Paulo_Brazil-Sao_Paulo_State_of_Sao_Paulo.html,3,Vida e Energia,0.0,0, 
2018-07-29,g303631,Sao Paulo,d11460795,Explore São Paulo’s thriving art scene with this 3-hour private street art tour. Hop around the concrete jungle and view popular murals with informative commentary from your guide. Visit Choque Cultural in Vila... ,https://www.tripadvisor.com/AttractionProductDetail-g303631-d11460795-Private_Street_Art_Tour_of_Sao_Paulo-Sao_Paulo_State_of_Sao_Paulo.html,9,Around SP,0.0,0, 
2018-07-29,g303631,Sao Paulo,d13473585,"With its melting pot of cultures and customs, Brazil enjoys a varied cuisine with influences from around the globe. One of the best ways to learn about typical Brazilian dishes is to make them and eat them. Do both... ",https://www.tripadvisor.com/AttractionProductDetail-g303631-d13473585-Brazilian_Cooking_Class-Sao_Paulo_State_of_Sao_Paulo.html,1,Receitaria Escola Gourmet,0.0,0, 
2018-07-29,g303631,Sao Paulo,d13285684,"A visit to the Museum of Futebol, inside the Paulo Machado de Carvalho Municipal Stadium in São Paulo, Brazil, shows you just how much Brazilians love soccer (which is called futebol in Portuguese). Using the... ",https://www.tripadvisor.com/AttractionProductDetail-g303631-d13285684-Soccer_Museum_Tour_in_Sao_Paulo_Brazil-Sao_Paulo_State_of_Sao_Paulo.html,2,Football Museum,0.0,0, 
2018-07-29,g303631,Sao Paulo,d14163397,"For those who are from the jewish community or are interested in its culture or history, take a private guided tour going through the most significant Jewish related sites in the city of São Paulo in the company of... ",https://www.tripadvisor.com/AttractionProductDetail-g303631-d14163397-5_hour_Jewish_Tour_Sao_Paulo-Sao_Paulo_State_of_Sao_Paulo.html,0,NA,0.0,0, 
2018-07-29,g303631,Sao Paulo,d14077790,"Take a guided private city tour and get the most out of São Paulo visiting some of the city's most significant sights of São Paulo. Visit the historical downtown, Paulista Ave area, the most... ",https://www.tripadvisor.com/AttractionProductDetail-g303631-d14077790-5_hour_Standard_Sao_Paulo_City_Tour-Sao_Paulo_State_of_Sao_Paulo.html,0,NA,0.0,0, 
2018-07-29,g303631,Sao Paulo,d11460790,"Get your coffee fix on this private tour of Brazil’s coffee-producing capital of Santos. This 8-hour private tour takes you to the Coffee Palace, the Brazilian coffee stock exchange, and Santos Port where they used... ",https://www.tripadvisor.com/AttractionProductDetail-g303631-d11460790-Private_Tour_Coffee_and_Beaches_Day_Trip_from_Sao_Paulo-Sao_Paulo_State_of_Sao_Paulo.html,10,Around SP,0.0,0, 
2018-07-29,g303631,Sao Paulo,d11477133,"Marvel at some of Brazil’s most beautiful beaches on a full-day trip from São Paulo. Alongside your guide and small group, you’ll follow walking trails replete with flora and fauna and visit three secluded beaches... ",https://www.tripadvisor.com/AttractionProductDetail-g303631-d11477133-3_Beaches_Paradise_Route_Tour_from_Sao_Paulo-Sao_Paulo_State_of_Sao_Paulo.html,5,Vida e Energia,0.0,0, 
2018-07-29,g303631,Sao Paulo,d11466484,"Visit São Paulo’s top attractions while you’re on a layover at São Paulo Guarulhos International Airport. Rather than spend hours waiting for your flight, take a private city tour with your own personal guide who... ",https://www.tripadvisor.com/AttractionProductDetail-g303631-d11466484-Private_Layover_Tour_of_Sao_Paulo_GRU_airport-Sao_Paulo_State_of_Sao_Paulo.html,2,Around SP,0.0,0, 
2018-07-29,g303631,Sao Paulo,d11467476,"Walk through the Brazilian Atlantic Rainforest with a naturalist guide during this 4-hour tour from São Paulo. On foot, follow your guide through the dense tropical forest in search of native animals. Listen to... ",https://www.tripadvisor.com/AttractionProductDetail-g303631-d11467476-Eco_Tour_of_Sao_Paulo-Sao_Paulo_State_of_Sao_Paulo.html,27,Brazil For All,0.0,0, 
2018-07-29,g303631,Sao Paulo,d11461670,"Visit the highest city in Brazil, Campos do Jordao, during this full-day trip from Sao Paulo. Explore the city's natural and historical attractions with your local guide and admire the surrounding Serra da... ",https://www.tripadvisor.com/AttractionProductDetail-g303631-d11461670-Day_Trip_to_Campos_do_Jordao_from_Sao_Paulo-Sao_Paulo_State_of_Sao_Paulo.html,2,Around SP,0.0,0, 
2018-07-29,g303631,Sao Paulo,d14097531,"The São Paulo Zoo is the largest zoo in Brazil. With 824,529 m2 of space in what was originally the Atlantic Forest, the zoo is south of the city of São Paulo. It has more than 3,000 animals, including mammals,... ",https://www.tripadvisor.com/AttractionProductDetail-g303631-d14097531-Sao_Paulo_Zoo_Admission_Ticket-Sao_Paulo_State_of_Sao_Paulo.html,5,Sao Paulo Zoo,0.0,0, 
2018-07-29,g303631,Sao Paulo,d14097533,"The Sao Paulo Zoo and Zoo Safari Admission Tickets gives you access to both attractions including a transport from the Sao Paulo Zoo to the Zoo Safari, in other words, already being in the Zoo the visitor can know... ",https://www.tripadvisor.com/AttractionProductDetail-g303631-d14097533-Sao_Paulo_Zoo_and_Zoo_Safari_Admission_Tickets-Sao_Paulo_State_of_Sao_Paulo.html,5,Sao Paulo Zoo,0.0,0, 
2018-07-29,g303631,Sao Paulo,d14097532,"Adjacent to the Sao Paulo Zoo is the Safari Zoo where guests can get a closer look at a variety of animal species. Take your own car or one from the park and see animals such as spider monkeys, ostriches, camels,... ",https://www.tripadvisor.com/AttractionProductDetail-g303631-d14097532-Zoo_Safari_Admission_Ticket-Sao_Paulo_State_of_Sao_Paulo.html,0,Sao Paulo Zoo,0.0,0, 
2018-07-29,g303631,Sao Paulo,d14163398,"Gregtur connects you to the history of indigenous Brazilians through remarkable experiences in the city limits. Even in one of the largest cities in the world, the life of native Indians can be similar to that... ",https://www.tripadvisor.com/AttractionProductDetail-g303631-d14163398-8_hour_Native_Indigenous_Tribe_Tour-Sao_Paulo_State_of_Sao_Paulo.html,0,NA,0.0,0, 
2018-07-29,g303631,Sao Paulo,d14202473,BEER NIGHT SÃO PAULO Walking Tour in Pinheiros  When: From wednesday to saturday Start: 6 p.m. Meeting Point: Faria Lima Subway Station (access to Rua Teodoro Sampaio). Who's going? Who likes beer (theme... ,https://www.tripadvisor.com/AttractionProductDetail-g303631-d14202473-Beer_Night_Sao_Paulo_Walking_Tour_em_Pinheiros-Sao_Paulo_State_of_Sao_Paulo.html,0,Parceiros do Turismo,0.0,0, 
2018-07-29,g303631,Sao Paulo,d14121141,Customize your perfect night taking a guided private tour combining the city’s liveliest nightlife areas with some of the major touristic sights in town. Have a tour guide to show you the liveliness of São... ,https://www.tripadvisor.com/AttractionProductDetail-g303631-d14121141-5_hour_By_Night_Sao_Paulo_Tour-Sao_Paulo_State_of_Sao_Paulo.html,0,NA,0.0,0, 
2018-07-29,g303631,Sao Paulo,d14121140,"Outdoor enthusiasts will love hiking along Brazil's Atlantic Forest on a half-day eco-tour in São Paulo.  Going to Cantareira State Park 30 minutes away from downtown São Paulo by private vehicle, you will get... ",https://www.tripadvisor.com/AttractionProductDetail-g303631-d14121140-6_hour_Ecotour_Cantareira_Sao_Paulo-Sao_Paulo_State_of_Sao_Paulo.html,0,NA,0.0,0, 
2018-07-29,g303631,Sao Paulo,d14154073,"Customize your perfect day taking a guided private art tour combining São Paulo’s best art museums. São Paulo is the ""capital of arts"". With dozens of museums and exhibits, that cover all forms of art. São... ",https://www.tripadvisor.com/AttractionProductDetail-g303631-d14154073-8_hour_Art_Museums_Tour_Sao_Paulo-Sao_Paulo_State_of_Sao_Paulo.html,0,NA,0.0,0, 
2018-07-29,g303631,Sao Paulo,NA,NA,https://www.tripadvisor.com,0,Parceiros do Turismo,0.0,0, 
2018-07-29,g303631,Sao Paulo,d14145479,"Get away from Sao Paulo’s bustle visiting the charming colonial town of “Embu das Artes” 40 minutes away from downtown São Paulo. Explore the art galleries, artisan shops, handicraft stalls and gastronomic delights... ",https://www.tripadvisor.com/AttractionProductDetail-g303631-d14145479-5_hour_Artistic_Town_of_Embu_das_Artes-Sao_Paulo_State_of_Sao_Paulo.html,0,NA,0.0,0, 
2018-07-29,g303631,Sao Paulo,d14100928,"Gregtur can take you to the coolest urban art scene of São Paulo to boast the street art and graffitis. We take the back streets and alleys of Vila Madalena neighborhood and discover some of the latest,... ",https://www.tripadvisor.com/AttractionProductDetail-g303631-d14100928-5_hour_Graffiti_Sao_Paulo_Tour-Sao_Paulo_State_of_Sao_Paulo.html,0,NA,0.0,0, 
2018-07-29,g303631,Sao Paulo,d14111686,"Take a guided private tour and feel what life in a Favela is really like.Tour through São Paulo's second largest Favela and get an unique insight into the vibrant spirit of its people, especially the hidden... ",https://www.tripadvisor.com/AttractionProductDetail-g303631-d14111686-5_hour_Favela_Sao_Paulo_City_Tour_Slum-Sao_Paulo_State_of_Sao_Paulo.html,0,NA,0.0,0, 
2018-07-29,g303631,Sao Paulo,d13836890,"With more than 12 million people, São Paulo ranks as Brazil’s largest city, which means there’s a ton to see and do. During this fully customized private city tour, work with your guide to design the ultimate... ",https://www.tripadvisor.com/AttractionProductDetail-g303631-d13836890-Private_Custom_City_Tour_of_Sao_Paulo_Brazil-Sao_Paulo_State_of_Sao_Paulo.html,6,Personal Tour - Receptive Tourism,67.0,0, 
2018-07-29,g303631,Sao Paulo,d13001466,Visit the small town of Campos do Jordão on a day trip from São Paulo. This amazing little area is one of the highest cities of Brazil and is decorated with German architecture. Spend the day exploring the town with... ,https://www.tripadvisor.com/AttractionProductDetail-g303631-d13001466-Campos_do_Jordao_Brazilian_Switzerland-Sao_Paulo_State_of_Sao_Paulo.html,0,Salt&City Tours,198.64,0, 
2018-07-29,g303631,Sao Paulo,d11483191,"Choose your own itinerary on this private 3-hour tour of São Paulo. Allow your guide to lead you on one of the classic tours or choose the areas, highlights and landmarks that you'd like to see. This city tour can... ",https://www.tripadvisor.com/AttractionProductDetail-g303631-d11483191-Private_Sao_Paulo_City_Tour-Sao_Paulo_State_of_Sao_Paulo.html,2,Vida e Energia,280.0,0, 
2018-07-29,g303631,Sao Paulo,d11479344,"Capture the spirit of São Paulo during this 4-hour comprehensive walking tour. With your local guide, get to know the urban atmosphere from street level as you stroll through the city's streetscapes. Stop at... ",https://www.tripadvisor.com/AttractionProductDetail-g303631-d11479344-Sao_Paulo_City_Walking_Tour-Sao_Paulo_State_of_Sao_Paulo.html,1,Gray Line Tours,75.0,0, 
2018-07-29,g303631,Sao Paulo,d13805287,"In a city as big as São Paulo, the art scene is always quickly evolving. With this tour, you’ll put your finger directly on the pulse of what’s happening at the city’s hottest mainstream galleries and independent... ",https://www.tripadvisor.com/AttractionProductDetail-g303631-d13805287-Sao_Paulo_Art_Tour_From_Mainstream_to_Underground-Sao_Paulo_State_of_Sao_Paulo.html,0,Salt&City Tours,115.0,0, 
2018-07-29,g303631,Sao Paulo,d11460796,"Explore the Mata Atlântica (Atlantic Forest) during this private 4-hour tour from São Paulo. With a dedicated guide, travel in a comfortable vehicle to Cantareira State Park to discover the sprawling forest, a... ",https://www.tripadvisor.com/AttractionProductDetail-g303631-d11460796-Private_Eco_Tour_at_Cantareira_State_Park_from_Sao_Paulo-Sao_Paulo_State_of_Sao_Paulo.html,4,Around SP,260.0,0, 
2018-07-29,g303631,Sao Paulo,d11460792,"See the architectural highlights of São Paulo during this private 3-hour tour. In a private vehicle, explore the eclectic city, with styles ranging from modernist to colonial Portuguese, with a local architecture... ",https://www.tripadvisor.com/AttractionProductDetail-g303631-d11460792-Private_Architecture_Tour_of_Sao_Paulo-Sao_Paulo_State_of_Sao_Paulo.html,4,Around SP,195.0,0, 
2018-07-29,g303631,Sao Paulo,d12935064,"Get your hipster on with this bike tour of São Paulo’s street art. This half-day tour, either morning or afternoon, takes you roundtrip from Avenida Paulista along bike routes that explore this city’s vibrant... ",https://www.tripadvisor.com/AttractionProductDetail-g303631-d12935064-Street_Art_Bike_Tour-Sao_Paulo_State_of_Sao_Paulo.html,4,Urban Bike SP,70.0,0, 
2018-07-29,g303631,Sao Paulo,d12935063,"Fitting this Ibirapuera Park bike tour into your busy São Paulo schedule is easy with three tour times to choose from—one morning, one afternoon, and one night tour option. You’ll cover more than 10 miles (16... ",https://www.tripadvisor.com/AttractionProductDetail-g303631-d12935063-Ibirapuera_Park_Bike_Tour-Sao_Paulo_State_of_Sao_Paulo.html,0,Urban Bike SP,59.0,0, 
2018-07-29,g303631,Sao Paulo,d11464376,Explore the diverse culture and rich history of São Paulo on a 5-hour sightseeing tour. Meet your knowledgeable local guide and enjoy some Brazilian coffee and sweets before setting off for a park created by... ,https://www.tripadvisor.com/AttractionProductDetail-g303631-d11464376-Half_Day_City_Tour_of_Sao_Paulo-Sao_Paulo_State_of_Sao_Paulo.html,1,Bem Sao Paulo,100.0,0, 
2018-07-29,g303631,Sao Paulo,d11460793,"Explore São Paulo's vibrant nightlife with a local guide during this 4-hour private tour. Get acquainted with Vila Madalena, a historically bohemian neighborhood known for its vivacious São Paulo nightlife. Admire... ",https://www.tripadvisor.com/AttractionProductDetail-g303631-d11460793-Nightlife_of_Sao_Paulo-Sao_Paulo_State_of_Sao_Paulo.html,1,Around SP,260.0,0, 
2018-07-29,g303631,Sao Paulo,d11464374,"Pedal through the bustling streets of São Paulo on this 5-hour cycling tour. Jump in the provided bike, don your helmet and head to White Water Park for a welcome breakfast. Visit a hanging garden, stop by a... ",https://www.tripadvisor.com/AttractionProductDetail-g303631-d11464374-Bike_Tour_of_Sao_Paulo-Sao_Paulo_State_of_Sao_Paulo.html,2,Bem Sao Paulo,100.0,0, 
2018-07-29,g303631,Sao Paulo,d11464378,"Taste your way through eclectic, delicious São Paulo on this 5-hour food and drink tour. With your local foodie guide, explore the city's traditional favorite snacks, meals and drinks through stops at several local... ",https://www.tripadvisor.com/AttractionProductDetail-g303631-d11464378-Taste_of_Sao_Paulo_Traditional_Food_and_Drinks-Sao_Paulo_State_of_Sao_Paulo.html,1,Bem Sao Paulo,100.0,0, 
2018-07-29,g303631,Sao Paulo,d11464379,"Immerse yourself in São Paulo's vibrant art scene on this 5-hour tour of the city's artistic highlights. From a starting point at one of the city's most lauded museums, continue through an alleyway covered with... ",https://www.tripadvisor.com/AttractionProductDetail-g303631-d11464379-Urban_Art_Tour_of_Sao_Paulo_Including_Popular_Brazilian_Drinks-Sao_Paulo_State_of_Sao_Paulo.html,0,Bem Sao Paulo,100.0,0, 
2018-07-29,g303631,Sao Paulo,d12649300,"Ibirapuera Park, one of the biggest urban parks in Brazil and ranked among the best parks in South America, serves as the green lung in the heart of São Paulo’s concrete jungle. With this walking tour of this... ",https://www.tripadvisor.com/AttractionProductDetail-g303631-d12649300-Guided_Art_and_Cultural_Walking_Tour_of_Ibirapuera_Park-Sao_Paulo_State_of_Sao_Paulo.html,1,Bem Sao Paulo,19.0,0, 
2018-07-29,g303631,Sao Paulo,NA,NA,https://www.tripadvisor.com,0,Museum of Image and Sound,5.36,0, 
2018-07-29,g303631,Sao Paulo,d13181836,"Discover the super modern arena of Allianz Parque in São Paulo. Take a 1.5-hour guided tour of the multi-purpose arena that is the home to the Palmeiras football team from Sao Paulo. Visit the bleachers, box seats,... ",https://www.tripadvisor.com/AttractionProductDetail-g303631-d13181836-Allianz_Parque_Experience_Tour_Admission_Ticket-Sao_Paulo_State_of_Sao_Paulo.html,0,Allianz Parque,17.0,0, 
2018-07-29,g303631,Sao Paulo,d11473149,"Get to know the cutting edge of São Paulo’s food, arts and fashion scenes during this 5-hour tour. Get the inside scoop on the Brazilian capital's latest trends by visiting several new locations in up-and-coming... ",https://www.tripadvisor.com/AttractionProductDetail-g303631-d11473149-Arts_Fashion_and_Architecture_Trends_Walking_Tour_of_Sao_Paulo-Sao_Paulo_State_of_Sao_Paulo.html,0,Bem Sao Paulo,100.0,0, 
2018-07-29,g303631,Sao Paulo,d11464377,"Veer from the typical sights on this 5-hour tour of São Paulo, led by an informative local guide who takes you beyond the city center to the outskirts of the vibrant metropolis. Kick around a ‘futebol’ (soccer ball)... ",https://www.tripadvisor.com/AttractionProductDetail-g303631-d11464377-Art_Cultural_Tour_of_Sao_Paulo-Sao_Paulo_State_of_Sao_Paulo.html,0,Bem Sao Paulo,100.0,0, 
2018-07-29,g303631,Sao Paulo,d11464380,"Downtown São Paulo can be a bit overwhelming to navigate on your own, so let an informative guide point out its architectural features, cultural spaces, contemporary art and traditional eateries. On this 5-hour... ",https://www.tripadvisor.com/AttractionProductDetail-g303631-d11464380-History_and_Culture_in_Downtown_of_Sao_Paulo-Sao_Paulo_State_of_Sao_Paulo.html,2,Bem Sao Paulo,100.0,0, 
2018-07-29,g303631,Sao Paulo,d14061644,"Freedom, comfort and personalization are paramount factors to us! Our professional guides will provide you and any possible companions with the most fulfilling and enlightening experience possible,... ",https://www.tripadvisor.com/AttractionProductDetail-g303631-d14061644-Private_Architecture_Tour_Sao_Paulo-Sao_Paulo_State_of_Sao_Paulo.html,0,Personal Tour - Receptive Tourism,165.0,0, 
2018-07-29,g303631,Sao Paulo,d14061645,"Freedom, comfort and personalization are paramount factors to us! Our professional guides will provide you and any possible companions with the most fulfilling and enlightening experience possible,... ",https://www.tripadvisor.com/AttractionProductDetail-g303631-d14061645-Private_Museums_Tour_Sao_Paulo-Sao_Paulo_State_of_Sao_Paulo.html,0,Personal Tour - Receptive Tourism,195.0,0, 
2018-07-29,g303631,Sao Paulo,d14061642,"Freedom, comfort and personalization are paramount factors to us! Our professional guides will provide you and any possible companions with the most fulfilling and enlightening experience possible,... ",https://www.tripadvisor.com/AttractionProductDetail-g303631-d14061642-Private_Urban_Art_Tour_Sao_Paulo-Sao_Paulo_State_of_Sao_Paulo.html,1,Personal Tour - Receptive Tourism,165.0,0, 
2018-07-29,g303631,Sao Paulo,d14061643,"Freedom, comfort and personalization are paramount factors to us! Our professional guides will provide you and any possible companions with the most fulfilling and enlightening experience possible,... ",https://www.tripadvisor.com/AttractionProductDetail-g303631-d14061643-Private_Gastronomy_Tour_Sao_Paulo-Sao_Paulo_State_of_Sao_Paulo.html,0,Personal Tour - Receptive Tourism,165.0,0, 
2018-07-29,g303631,Sao Paulo,NA,NA,https://www.tripadvisor.com,0,Check Point Receptive Service,214.0,0, 
2018-07-29,g303631,Sao Paulo,d14019341,"     Top Tour provides tailor-made services throughout São Paulo City and its surroundings. Tourism, transfers and/or special needs, Top Tour is ready to deliver you professionalism, quality... ",https://www.tripadvisor.com/AttractionProductDetail-g303631-d14019341-Sao_Paulo_tour_from_Santos_concais_port-Sao_Paulo_State_of_Sao_Paulo.html,0,Top Tour Sao Paulo Tours,90.0,0, 
2018-07-29,g303631,Sao Paulo,d12560999,"You choose what to see and what to skip on this private and customizable guided tour of São Paulo, Brazil by vehicle, by bike, and on foot. Your options in the old city and the new city include Catedral da Sé, the... ",https://www.tripadvisor.com/AttractionProductDetail-g303631-d12560999-Private_Sao_Paulo_City_Tour_with_the_Municipal_Mercado-Sao_Paulo_State_of_Sao_Paulo.html,0,Check Point Receptive Service,299.0,0, 
2018-07-29,g303631,Sao Paulo,d11466485,"Make the most of your time in Santos cruise port with a private layover tour to São Paulo. Discover Brazil’s largest city with a private guide, stopping to see landmarks such as the Monastery of Sao Bento,... ",https://www.tripadvisor.com/AttractionProductDetail-g303625-d11466485-Full_day_Private_Layover_Tour_of_Sao_Paulo_from_Santos_Port-Santos_State_of_Sao_Paulo.html,2,Around SP,575.0,0, 
2018-07-29,g303631,Sao Paulo,d13571419,"Some of the greenest, most pristine areas of the Brazilian coastline lie to the north of São Paulo. Swap the concrete jungle of Brazil’s biggest city for a day exploring the beaches, rainforests, and waterfalls of... ",https://www.tripadvisor.com/AttractionProductDetail-g303631-d13571419-North_Coast_Tour_from_Sao_Paulo-Sao_Paulo_State_of_Sao_Paulo.html,0,Salt&City Tours,290.0,0, 
2018-07-29,g303631,Sao Paulo,d11465106,"Get an overview of São Paulo during this 3-hour orientation of the metropolis with your own personal guide — perfect for those without much time. Enjoy a customizable itinerary during this private excursion,... ",https://www.tripadvisor.com/AttractionProductDetail-g303631-d11465106-Private_City_Tour_of_Sao_Paulo-Sao_Paulo_State_of_Sao_Paulo.html,3,Check Point Receptive Service,254.0,0, 
2018-07-29,g294314,Cusco,d11451089,"Visit Machu Picchu by train on a full-day trip from Cusco that takes the hassle out of exploring the spectacular Inca site. Pre-booking a tour ensures you’ll have a ticket for the UNESCO World Heritage Site, where... ",https://www.tripadvisor.com/AttractionProductDetail-g294314-d11451089-Machu_Picchu_Day_Trip_from_Cusco-Cusco_Cusco_Region.html,755,Viajes Pacifico,346.99,0, 
2018-07-29,g294314,Cusco,d12317796,"Journey deep into the Andes to hike Rainbow Mountain, an important worship site since pre-Inca times. With a mountain guide, you’ll safely explore the rainbow-striated mountain and see sights including adobe houses,... ",https://www.tripadvisor.com/AttractionProductDetail-g294314-d12317796-Rainbow_Mountain_in_One_Day_from_Cusco-Cusco_Cusco_Region.html,51,Rainbow Mountain Cusco,47.5,0, 
2018-07-29,g294314,Cusco,d11477506,"Drive your own ATV through Cruz Pata's Sacred Valley in the company of a guide on this tour of area highlights. The tour includes use of all equipment and instructions, and riders from beginners on up can enjoy the... ",https://www.tripadvisor.com/AttractionProductDetail-g294314-d11477506-ATV_Tour_to_Moray_Maras_and_Salt_Flat_in_the_Sacred_Valley_from_Cusco-Cusco_Cusco_Region.html,47,Willka Travel,46.0,0, 
2018-07-29,g294314,Cusco,d11451056,"Machu Picchu often overshadows the rest of Cusco’s Inca ruins, which are equally ancient and far less crowded. Tick off all of the Sacred Valley’s highlights in limited time on a day trip from Cusco—the perfect... ",https://www.tripadvisor.com/AttractionProductDetail-g294314-d11451056-Sacred_Valley_Pisac_and_Ollantaytambo_Full_Day_Tour_from_Cusco-Cusco_Cusco_Region.html,276,Viajes Pacifico,78.99,0, 
2018-07-29,g294314,Cusco,d13107619,"An experience designed to connect you with the universe, to dream and listen to yourself. The Planetarium Cusco is located 15 min from the historical city center. The experience lasts approximately 2 hours... ",https://www.tripadvisor.com/AttractionProductDetail-g294314-d13107619-Planetarium_Cusco_Admission_Ticket-Cusco_Cusco_Region.html,3,Planetarium Cusco,23.0,0, 
2018-07-29,g294314,Cusco,d12561762,"The Humantay Lake hike is widely considered among the most rewarding in the countryside outside Cusco, but navigating under your own steam is a challenge. This full-day guided sightseeing tour includes round-trip... ",https://www.tripadvisor.com/AttractionProductDetail-g294314-d12561762-Humantay_Lake_Full_Day_Hike_from_Cusco-Cusco_Cusco_Region.html,20,Willka Travel,67.0,0, 
2018-07-29,g294314,Cusco,d12944453,"Peru's Red Valley and Rainbow Mountain offer beautiful wilderness and spectacular scenery, but reaching the heights without transport or local knowledge makes for a tough challenge. On this full-day guided tour,... ",https://www.tripadvisor.com/AttractionProductDetail-g294314-d12944453-Full_day_Rainbow_Mountain_and_Red_Valley_Trip_from_Cusco-Cusco_Cusco_Region.html,13,Rainbow Mountain Cusco,60.0,0, 
2018-07-29,g294314,Cusco,d11451054,"Immerse yourself in the grand colonial majesty of Cusco on a 4-hour guided sightseeing tour of the city. Wander winding Incan streets to discover the ancient Temple of the Sun, the sacred Convent of Santa Domingo... ",https://www.tripadvisor.com/AttractionProductDetail-g294314-d11451054-Cusco_City_Sightseeing_Tour-Cusco_Cusco_Region.html,90,Viajes Pacifico,49.99,0, 
2018-07-29,g294314,Cusco,d12939643,"Take a deep dive into Peruvian culinary culture with this cooking class at Cusco's Marcelo Batata restaurant. Eating at local restaurants can give you a taste of the food, but learning to cook it yourself from an... ",https://www.tripadvisor.com/AttractionProductDetail-g294314-d12939643-4_Hour_Peruvian_Cooking_Class_at_Marcelo_Batata_Restaurant_in_Cusco-Cusco_Cusco_Region.html,37,Marcelo Batata Culinary Experiences,90.0,0, 
2018-07-29,g294314,Cusco,d13181665,Trek through the Andes to the azure waters of Humantay Lake on this full-day trek from Cusco. Learn about the importance of the lagoon to the Inca people who originally inhabited the area through a guide's... ,https://www.tripadvisor.com/AttractionProductDetail-g294314-d13181665-Full_Day_Trek_to_Humantay_Lake_from_Cusco_with_Guide-Cusco_Cusco_Region.html,2,Mapi Travel,55.0,0, 
2018-07-29,g294314,Cusco,d12468336,"Discover the Sacred Valley and Machu Picchu on this 2-day tour. Visit key sites such as Pisac, Urubamba, and Ollantaytambo and discover their individual archaeological sites with your guide. Spend the night at Aguas... ",https://www.tripadvisor.com/AttractionProductDetail-g294314-d12468336-2_Day_Tour_Sacred_Valley_and_Machu_Picchu_by_Train-Cusco_Cusco_Region.html,44,Machupicchu Latin America,479.0,0, 
